timestamp,status,value
2025-06-22T15:16:58.082430,Dik Durma,173.18
2025-06-22T15:16:58.119944,Dik Durma,173.19
2025-06-22T15:16:58.183481,Dik Durma,173.01
2025-06-22T15:16:58.209503,Dik Durma,172.90
2025-06-22T15:16:58.234502,Dik Durma,172.88
2025-06-22T15:16:58.279508,Dik Durma,172.86
2025-06-22T15:16:58.340898,Dik Durma,173.03
2025-06-22T15:16:58.367904,Dik Durma,173.06
2025-06-22T15:16:58.393928,Dik Durma,173.04
2025-06-22T15:16:58.436930,Dik Durma,173.04
2025-06-22T15:16:58.499477,Dik Durma,172.98
2025-06-22T15:16:58.562475,Dik Durma,172.98
2025-06-22T15:16:58.624993,Dik Durma,172.99
2025-06-22T15:16:58.687025,Dik Durma,173.00
2025-06-22T15:16:58.711470,Dik Durma,173.02
2025-06-22T15:16:58.736517,Dik Durma,172.84
2025-06-22T15:16:58.778521,Dik Durma,172.70
2025-06-22T15:16:58.842035,Dik Durma,172.56
2025-06-22T15:16:58.892067,Dik Durma,172.75
2025-06-22T15:16:58.933509,Dik Durma,172.94
2025-06-22T15:16:58.993531,Dik Durma,173.04
2025-06-22T15:16:59.056811,Dik Durma,173.29
2025-06-22T15:16:59.112649,Dik Durma,173.27
2025-06-22T15:16:59.154644,Dik Durma,173.44
2025-06-22T15:16:59.209481,Dik Durma,173.54
2025-06-22T15:16:59.235263,Dik Durma,173.51
2025-06-22T15:16:59.280336,Dik Durma,173.67
2025-06-22T15:16:59.344085,Dik Durma,173.75
2025-06-22T15:16:59.407270,Dik Durma,173.81
2025-06-22T15:16:59.453814,Dik Durma,173.78
2025-06-22T15:16:59.498636,Dik Durma,173.79
2025-06-22T15:16:59.563670,Dik Durma,173.78
2025-06-22T15:16:59.590189,Dik Durma,173.72
2025-06-22T15:16:59.618390,Dik Durma,173.61
2025-06-22T15:16:59.645390,Dik Durma,173.78
2025-06-22T15:16:59.674444,Dik Durma,173.87
2025-06-22T15:16:59.705953,Dik Durma,173.93
2025-06-22T15:16:59.746952,Dik Durma,173.93
2025-06-22T15:16:59.810156,Dik Durma,173.95
2025-06-22T15:16:59.873238,Dik Durma,173.96
2025-06-22T15:16:59.935841,Dik Durma,174.04
2025-06-22T15:16:59.997969,Dik Durma,174.15
2025-06-22T15:17:00.023970,Dik Durma,174.10
2025-06-22T15:17:00.103516,Dik Durma,174.13
2025-06-22T15:17:00.155515,Dik Durma,174.16
2025-06-22T15:17:00.218027,Dik Durma,174.07
2025-06-22T15:17:00.245028,Dik Durma,174.19
2025-06-22T15:17:00.271272,Dik Durma,174.27
2025-06-22T15:17:00.298779,Dik Durma,174.23
2025-06-22T15:17:00.339781,Dik Durma,174.20
2025-06-22T15:17:00.402806,Dik Durma,174.16
2025-06-22T15:17:00.466321,Dik Durma,174.22
2025-06-22T15:17:00.501837,Dik Durma,174.26
2025-06-22T15:17:00.526019,Dik Durma,174.31
2025-06-22T15:17:00.563088,Dik Durma,174.60
2025-06-22T15:17:00.629757,Dik Durma,175.00
2025-06-22T15:17:00.685889,Dik Durma,175.20
2025-06-22T15:17:00.711890,Dik Durma,175.22
2025-06-22T15:17:00.737889,Dik Durma,175.29
2025-06-22T15:17:00.776895,Dik Durma,175.35
2025-06-22T15:17:00.840407,Dik Durma,175.29
2025-06-22T15:17:00.905435,Dik Durma,175.30
2025-06-22T15:17:00.962952,Dik Durma,175.30
2025-06-22T15:17:01.027462,Dik Durma,175.37
2025-06-22T15:17:01.081468,Dik Durma,175.09
2025-06-22T15:17:01.114172,Dik Durma,174.85
2025-06-22T15:17:01.172178,Dik Durma,174.60
2025-06-22T15:17:01.206687,Dik Durma,174.47
2025-06-22T15:17:01.238689,Dik Durma,174.16
2025-06-22T15:17:01.266688,Dik Durma,173.96
2025-06-22T15:17:01.300204,Dik Durma,173.50
2025-06-22T15:17:01.332202,Dik Durma,173.34
2025-06-22T15:17:01.366204,Dik Durma,173.28
2025-06-22T15:17:01.392236,Dik Durma,173.19
2025-06-22T15:17:01.426238,Dik Durma,172.85
2025-06-22T15:17:01.455757,Dik Durma,172.78
2025-06-22T15:17:01.514133,Dik Durma,172.58
2025-06-22T15:17:01.550134,Dik Durma,172.46
2025-06-22T15:17:01.578285,Dik Durma,172.48
2025-06-22T15:17:01.613009,Dik Durma,172.54
2025-06-22T15:17:01.644007,Dik Durma,172.66
2025-06-22T15:17:01.675011,Dik Durma,172.64
2025-06-22T15:17:01.705133,Dik Durma,172.70
2025-06-22T15:17:01.738465,Dik Durma,172.74
2025-06-22T15:17:01.775488,Dik Durma,172.87
2025-06-22T15:17:01.833245,Dik Durma,172.93
2025-06-22T15:17:01.863249,Dik Durma,173.02
2025-06-22T15:17:01.901482,Dik Durma,173.10
2025-06-22T15:17:01.955641,Dik Durma,173.19
2025-06-22T15:17:01.986164,Dik Durma,173.25
2025-06-22T15:17:02.026162,Dik Durma,173.32
2025-06-22T15:17:02.053185,Dik Durma,173.32
2025-06-22T15:17:02.080197,Dik Durma,173.13
2025-06-22T15:17:02.117016,Dik Durma,173.03
2025-06-22T15:17:02.144034,Dik Durma,173.23
